timestamp(ms),GPS.Lat,GPS.Alt,GPS.Lng,IMU.AccX,IMU.AccY,RCOU.C1,RCOU.C3,DCM.Yaw,IMU.GyrZ
4735502.996,634014791,218.69,103149566,0.030139906331896782,-0.15753871202468872,1510,1510,252.8214111328125,0.0036399078089743853
4735602.996,634014791,218.69,103149566,0.0342528261244297,-0.1607118844985962,1510,1510,252.84234619140625,0.004060534760355949
4735702.996,634014791,218.69,103149565,0.030095946043729782,-0.15791332721710205,1510,1510,252.86520385742188,0.003844340331852436
4735802.996,634014791,218.69,103149565,0.02855069562792778,-0.1639595776796341,1510,1510,252.8914337158203,0.003824740881100297
4735902.996,634014790,218.69,103149565,0.032562702894210815,-0.16480274498462677,1510,1510,252.90689086914062,0.0033443572465330362
4736002.996,634014790,218.69,103149565,0.03046920895576477,-0.165664941072464,1510,1510,252.93338012695312,0.003557421499863267
4736102.996,634014791,218.69,103149564,0.02712092362344265,-0.15360581874847412,1510,1510,252.97207641601562,0.003657581051811576
4736202.996,634014791,218.69,103149564,0.03746982663869858,-0.15657782554626465,1510,1510,253.01409912109375,0.003666783683001995
4736302.996,634014791,218.69,103149564,0.035007573664188385,-0.15808582305908203,1510,1510,253.03436279296875,0.003909018822014332
4736402.996,634014791,218.69,103149564,0.028887076303362846,-0.15685266256332397,1510,1510,253.06643676757812,0.0038828011602163315
4736502.996,634014791,218.69,103149564,0.02615056186914444,-0.15799926221370697,1510,1510,253.0902862548828,0.0036337815690785646
4736602.996,634014791,218.69,103149564,0.02790120616555214,-0.16591277718544006,1510,1510,253.13095092773438,0.0034687588922679424
4736702.996,634014790,218.69,103149563,0.021025173366069794,-0.15867754817008972,1510,1510,253.16098022460938,0.004058734513819218
4736802.996,634014790,218.69,103149563,0.029318517073988914,-0.1621713638305664,1510,1510,253.19338989257812,0.004379372578114271
4736902.996,634014791,218.68,103149563,0.032556988298892975,-0.15936586260795593,1510,1510,253.23065185546875,0.004302707500755787
4737002.996,634014791,218.68,103149563,0.036394644528627396,-0.1623864769935608,1510,1510,253.23880004882812,0.004152617417275906
4737102.996,634014791,218.68,103149562,0.03390892967581749,-0.15785008668899536,1510,1510,253.24325561523438,0.0034182420931756496
4737202.996,634014791,218.68,103149562,0.02772427164018154,-0.16242806613445282,1510,1510,253.25677490234375,0.0029926649294793606
4737302.996,634014791,218.68,103149562,0.024827253073453903,-0.15835973620414734,1510,1510,253.28163146972656,0.0027471494395285845
4737402.996,634014791,218.68,103149562,0.030313538387417793,-0.1610257625579834,1522,1497,253.29953002929688,0.0037252006586641073
4737502.996,634014791,218.68,103149561,0.0253505390137434,-0.15688246488571167,1541,1478,253.32208251953125,0.004379520192742348
4737602.996,634014791,218.68,103149561,-0.0005600150325335562,-0.19016413390636444,1566,1451,253.3240966796875,0.004691365174949169
4737702.996,634014791,218.68,103149561,-0.16669823229312897,-0.15923450887203217,1616,1399,253.32879638671875,0.0017332228599116206
4737802.996,634014791,218.68,103149561,-0.29181626439094543,-0.14581075310707092,1616,1399,253.33145141601562,0.0020205213222652674
4737902.996,634014791,218.67,103149564,-0.6860328316688538,-0.1756901890039444,1634,1379,253.32398986816406,-0.00047647685278207064
4738002.996,634014791,218.67,103149564,-0.9112677574157715,-0.1405211240053177,1690,1320,253.30685424804688,-0.003900033887475729
4738102.996,634014792,218.68,103149571,-1.3646917343139648,-0.16365545988082886,1722,1287,253.26327514648438,-0.0059271762147545815
4738202.996,634014792,218.68,103149571,-1.9110333919525146,-0.19021762907505035,1728,1281,253.213134765625,-0.009669207967817783
4738302.996,634014797,218.66,103149590,-1.9436304569244385,-0.1345270574092865,1728,1281,253.13442993164062,-0.01436406560242176
4738402.996,634014797,218.66,103149590,-1.8702342510223389,-0.13189025223255157,1728,1281,253.0443572998047,-0.020082464441657066
4738502.996,634014800,218.67,103149620,-1.6682218313217163,-0.1553075909614563,1728,1281,252.9495849609375,-0.022867348045110703
4738602.996,634014800,218.67,103149620,-1.4408416748046875,-0.12276709824800491,1837,1396,252.89559936523438,-0.020963314920663834
4738702.996,634014806,218.67,103149658,-1.2809475660324097,-0.03713693469762802,1900,1504,252.92861938476562,-0.010883073322474957
4738802.996,634014806,218.67,103149658,-1.5248167514801025,-0.08151326328516006,1900,1544,253.42596435546875,0.04754607006907463
4738902.996,634014814,218.66,103149705,-1.1809420585632324,-0.26709991693496704,1900,1545,254.38034057617188,0.13751059770584106
4739002.996,634014814,218.66,103149705,-1.0376551151275635,-0.21225903928279877,1900,1545,255.559814453125,0.18708215653896332
4739102.996,634014821,218.66,103149756,-0.8873836398124695,-0.49388909339904785,1900,1545,256.8650207519531,0.21389028429985046
4739202.996,634014821,218.66,103149756,-0.8087937235832214,-0.5826691389083862,1900,1545,258.15679931640625,0.21697402000427246
4739302.996,634014828,218.67,103149811,-0.7193368673324585,-0.4684784710407257,1900,1545,259.40283203125,0.20759102702140808
4739402.996,634014828,218.67,103149811,-0.6495062708854675,-0.4404342472553253,1900,1545,260.6180419921875,0.19778339564800262
4739502.996,634014833,218.67,103149871,-0.6056903600692749,-0.46615225076675415,1900,1545,261.75018310546875,0.1894395351409912
4739602.996,634014833,218.67,103149871,-0.5355068445205688,-0.3211379647254944,1900,1545,262.7984313964844,0.17712590098381042
4739702.996,634014838,218.66,103149930,-0.5429049730300903,-0.34782516956329346,1900,1545,263.8080139160156,0.16681070625782013
4739802.996,634014838,218.66,103149930,-0.5447782278060913,-0.37917664647102356,1900,1545,264.81756591796875,0.16237661242485046
4739902.996,634014842,218.66,103149992,-0.4896514415740967,-0.35155341029167175,1900,1545,265.79541015625,0.16002415120601654
4740002.996,634014842,218.66,103149992,-0.4821197986602783,-0.40694424510002136,1900,1545,266.75177001953125,0.157669797539711
4740102.996,634014845,218.67,103150055,-0.4917125403881073,-0.4101314842700958,1900,1551,267.67352294921875,0.15497983992099762
4740202.996,634014845,218.67,103150055,-0.4122098684310913,-0.3624480068683624,1900,1613,268.5858459472656,0.1533125340938568
4740302.996,634014848,218.67,103150118,-0.4751240015029907,-0.3428539037704468,1900,1613,269.4859619140625,0.15010753273963928
4740402.996,634014848,218.67,103150118,-0.38843271136283875,-0.3549737334251404,1900,1613,270.38763427734375,0.1488802134990692
4740502.996,634014850,218.66,103150181,-0.43045395612716675,-0.33927708864212036,1900,1613,271.311767578125,0.15058471262454987
4740602.996,634014850,218.66,103150181,-0.38573914766311646,-0.3927890658378601,1900,1613,272.2073974609375,0.15159134566783905
4740702.996,634014851,218.65,103150244,-0.42616361379623413,-0.3320545554161072,1900,1613,273.10479736328125,0.15245026350021362
4740802.996,634014851,218.65,103150244,-0.3733953535556793,-0.36669155955314636,1900,1613,274.01959228515625,0.15370678901672363
4740902.996,634014850,218.66,103150310,-0.37180015444755554,-0.3947961926460266,1900,1613,274.9368591308594,0.15508125722408295
4741002.996,634014850,218.66,103150310,-0.39308780431747437,-0.3281184732913971,1900,1613,275.8331298828125,0.1520187258720398
4741102.996,634014850,218.66,103150374,-0.36789965629577637,-0.3414079248905182,1900,1613,276.7279357910156,0.15128929913043976
4741202.996,634014850,218.66,103150374,-0.4634486734867096,-0.3991793692111969,1900,1613,277.629150390625,0.1538884937763214
4741302.996,634014847,218.67,103150437,-0.35704314708709717,-0.3639701008796692,1900,1613,278.50836181640625,0.15699461102485657
4741402.996,634014847,218.67,103150437,-0.4098547101020813,-0.3223436772823334,1900,1613,279.42083740234375,0.15905530750751495
4741502.996,634014845,218.65,103150502,-0.36934733390808105,-0.4364715814590454,1900,1613,280.3390808105469,0.1593620479106903
4741602.996,634014845,218.65,103150502,-0.3838023543357849,-0.4178139567375183,1900,1613,281.27587890625,0.16319739818572998
4741702.996,634014841,218.65,103150565,-0.33858996629714966,-0.3736444413661957,1684,1235,282.24169921875,0.1688113957643509
4741802.996,634014841,218.65,103150565,0.4345064163208008,-0.46021291613578796,1412,1100,283.17645263671875,0.1693052351474762
4741902.996,634014836,218.65,103150626,1.0374168157577515,-0.5379287600517273,1383,1100,283.783203125,0.12361306697130203
4742002.996,634014836,218.65,103150626,1.2396403551101685,-0.385698139667511,1376,1100,283.99884033203125,0.050203561782836914
4742102.996,634014833,218.64,103150673,0.7045285701751709,-0.19493059813976288,1375,1100,283.8435974121094,-0.007683912757784128
4742202.996,634014833,218.64,103150673,-0.04468650370836258,-0.40940719842910767,1375,1100,283.06890869140625,-0.09721876680850983
4742302.996,634014830,218.6,103150718,-0.4305518865585327,-0.03567241504788399,1387,1100,281.7984924316406,-0.19792550802230835
4742402.996,634014830,218.6,103150718,-0.6788023710250854,0.20166419446468353,1392,1100,280.3177795410156,-0.24699227511882782
4742502.996,634014826,218.6,103150770,-0.7392130494117737,0.18367993831634521,1391,1100,278.75787353515625,-0.2692837119102478
4742602.996,634014826,218.6,103150770,-0.8071244955062866,0.32204148173332214,1391,1100,277.2708740234375,-0.26923927664756775
4742702.996,634014825,218.6,103150826,-0.45710450410842896,0.24567849934101105,1391,1100,275.94073486328125,-0.24553236365318298
4742802.996,634014825,218.6,103150826,-0.35214126110076904,0.18027308583259583,1392,1100,274.73504638671875,-0.22157524526119232
4742902.996,634014823,218.59,103150884,-0.27181708812713623,0.18004027009010315,1394,1100,273.70648193359375,-0.19599273800849915
4743002.996,634014823,218.59,103150884,-0.2564915418624878,0.16052870452404022,1395,1100,272.8119812011719,-0.1680317223072052
4743102.996,634014823,218.59,103150943,-0.28799426555633545,0.07399041950702667,1396,1100,272.0270080566406,-0.14420092105865479
4743202.996,634014823,218.59,103150943,-0.31928402185440063,0.0917162224650383,1396,1100,271.333984375,-0.12795117497444153
4743302.996,634014824,218.59,103151003,-0.3459074795246124,0.016362188383936882,1396,1100,270.70330810546875,-0.11743183434009552
4743402.996,634014824,218.59,103151003,-0.32329505681991577,0.008479222655296326,1396,1100,270.0735778808594,-0.11344011127948761
4743502.996,634014826,218.6,103151062,-0.2862617075443268,-0.005284124054014683,1396,1100,269.48016357421875,-0.10906542092561722
4743602.996,634014826,218.6,103151062,-0.255754292011261,-0.02423066273331642,1396,1100,268.866943359375,-0.10556934773921967
4743702.996,634014828,218.61,103151125,-0.24704796075820923,-0.056564394384622574,1396,1100,268.2883605957031,-0.106381855905056
4743802.996,634014828,218.61,103151125,-0.2492648959159851,-0.0429408885538578,1396,1100,267.7138671875,-0.10824766010046005
4743902.996,634014830,218.59,103151185,-0.2498278021812439,-0.020482907071709633,1396,1100,267.0904235839844,-0.11247630417346954
4744002.996,634014830,218.59,103151185,-0.2867293953895569,0.010989779606461525,1396,1100,266.43084716796875,-0.11900489032268524
4744102.996,634014833,218.6,103151245,-0.30325499176979065,0.003949688281863928,1396,1100,265.7888488769531,-0.12303707003593445
4744202.996,634014833,218.6,103151245,-0.26238512992858887,-0.02930055744946003,1396,1100,265.12158203125,-0.12547393143177032
4744302.996,634014837,218.6,103151306,-0.3345271944999695,0.009192200377583504,1396,1100,264.4285888671875,-0.12852875888347626
4744402.996,634014837,218.6,103151306,-0.3103492558002472,0.03881387040019035,1394,1100,263.7273254394531,-0.1305747628211975
4744502.996,634014842,218.6,103151365,-0.2726457715034485,-0.017590545117855072,1394,1100,263.0224609375,-0.13392049074172974
4744602.996,634014842,218.6,103151365,-0.32717904448509216,0.015853596851229668,1394,1100,262.2929382324219,-0.13393639028072357
4744702.996,634014847,218.59,103151422,-0.34085285663604736,0.037520632147789,1394,1100,261.56451416015625,-0.13263148069381714
4744802.996,634014847,218.59,103151422,-0.2793663442134857,0.01808098331093788,1394,1100,260.88360595703125,-0.13051536679267883
4744902.996,634014854,218.58,103151480,-0.294450044631958,-0.032951753586530685,1394,1100,260.2043151855469,-0.12672626972198486
4745002.996,634014854,218.58,103151480,-0.27026623487472534,-0.0034993437584489584,1394,1100,259.5460205078125,-0.12327612191438675
4745102.996,634014866,218.49,103151530,-0.2871476411819458,0.026750970631837845,1394,1100,258.8725280761719,-0.12257611751556396
4745202.996,634014866,218.49,103151530,-0.2773793339729309,-0.03459714725613594,1396,1100,258.18939208984375,-0.1246514767408371
4745302.996,634014875,218.46,103151587,-0.2839248478412628,0.0028048085514456034,1396,1100,257.5011901855469,-0.12738186120986938
4745402.996,634014875,218.46,103151587,-0.2902534008026123,0.00229373830370605,1397,1100,256.8370361328125,-0.12648868560791016
4745502.996,634014884,218.46,103151642,-0.2683045566082001,-0.024771807715296745,1397,1100,256.1728210449219,-0.1265445351600647
4745602.996,634014884,218.46,103151642,-0.33515432476997375,0.025357618927955627,1397,1100,255.5212860107422,-0.1268979012966156
4745702.996,634014892,218.44,103151698,-0.27145862579345703,0.02358783222734928,1397,1100,254.84432983398438,-0.12831713259220123
4745802.996,634014892,218.44,103151698,-0.26968109607696533,0.010629366151988506,1397,1100,254.18528747558594,-0.12780065834522247
4745902.996,634014903,218.42,103151751,-0.33299916982650757,-0.016049010679125786,1397,1100,253.52244567871094,-0.12610173225402832
4746002.996,634014903,218.42,103151751,-0.2615711987018585,0.005723344162106514,1397,1100,252.86326599121094,-0.12460438907146454
4746102.996,634014913,218.42,103151806,-0.29999276995658875,-0.011537821032106876,1397,1100,252.22097778320312,-0.12343322485685349
4746202.996,634014913,218.42,103151806,-0.2673550844192505,-0.009743588045239449,1397,1100,251.59185791015625,-0.12405188381671906
4746302.996,634014923,218.43,103151860,-0.2802848517894745,0.04564433544874191,1397,1100,250.94577026367188,-0.12451231479644775
4746402.996,634014923,218.43,103151860,-0.24848854541778564,-0.014470899477601051,1397,1100,250.3259735107422,-0.12440317124128342
4746502.996,634014934,218.42,103151914,-0.27893275022506714,0.021719157695770264,1397,1100,249.66647338867188,-0.12588845193386078
4746602.996,634014934,218.42,103151914,-0.30023324489593506,0.009909441694617271,1397,1100,249.02481079101562,-0.1253865659236908
4746702.996,634014945,218.42,103151967,-0.21324265003204346,-0.028690235689282417,1397,1100,248.38516235351562,-0.1243802160024643
4746802.996,634014945,218.42,103151967,-0.2929328680038452,0.03304930776357651,1397,1100,247.71151733398438,-0.1266748607158661
4746902.996,634014957,218.41,103152019,-0.2589578926563263,-0.008713052608072758,1397,1100,247.05393981933594,-0.12823928892612457
4747002.996,634014957,218.41,103152019,-0.26293861865997314,0.025859687477350235,1397,1100,246.41839599609375,-0.12658217549324036
4747102.996,634014970,218.42,103152071,-0.2753796875476837,-0.008737195283174515,1397,1100,245.77481079101562,-0.12599577009677887
4747202.996,634014970,218.42,103152071,-0.2946974039077759,0.025464888662099838,1397,1100,245.12835693359375,-0.1271771490573883
4747302.996,634014982,218.43,103152122,-0.23510289192199707,0.016997288912534714,1397,1100,244.46131896972656,-0.12666814029216766
4747402.996,634014982,218.43,103152122,-0.29794690012931824,0.031289320439100266,1397,1100,243.78848266601562,-0.12387990951538086
4747502.996,634014997,218.43,103152173,-0.25703611969947815,0.008814224973320961,1397,1100,243.14735412597656,-0.12334927916526794
4747602.996,634014997,218.43,103152173,-0.31804126501083374,-0.017796430736780167,1397,1100,242.5106201171875,-0.12140073627233505
4747702.996,634015010,218.43,103152222,-0.25292718410491943,0.009643237106502056,1397,1100,241.87535095214844,-0.11961701512336731
4747802.996,634015010,218.43,103152222,-0.22778114676475525,-0.002776794135570526,1397,1100,241.23194885253906,-0.12101240456104279
4747902.996,634015025,218.43,103152270,-0.24637243151664734,0.003970829304307699,1397,1100,240.5960693359375,-0.12276379764080048
4748002.996,634015025,218.43,103152270,-0.2832763195037842,-0.00651931669563055,1397,1100,239.83029174804688,-0.12532058358192444
4748102.996,634015040,218.4,103152319,-0.24872657656669617,0.0568162202835083,1397,1100,239.18980407714844,-0.12497471272945404
4748202.996,634015040,218.4,103152319,-0.29826247692108154,0.0016616779612377286,1397,1100,238.55775451660156,-0.1233811154961586
4748302.996,634015054,218.37,103152367,-0.28191420435905457,-0.025200840085744858,1397,1100,237.930908203125,-0.12177988141775131
4748402.996,634015054,218.37,103152367,-0.23779010772705078,0.006206640973687172,1398,1100,237.325439453125,-0.12018531560897827
4748502.996,634015069,218.33,103152415,-0.24972003698349,-0.02143259346485138,1462,1100,236.73397827148438,-0.11701694875955582
4748602.996,634015069,218.33,103152415,-0.25932860374450684,-0.0010925550013780594,1717,1100,236.16073608398438,-0.11707498133182526
4748702.996,634015085,218.3,103152462,-0.2900542914867401,0.0070050181820988655,1796,1156,235.62841796875,-0.11394287645816803
4748802.996,634015085,218.3,103152462,-0.20656320452690125,-0.0022782129235565662,1822,1182,235.13131713867188,-0.10758891701698303
4748902.996,634015102,218.29,103152506,-0.38942191004753113,-0.006763445679098368,1822,1182,234.7264404296875,-0.09609450399875641
4749002.996,634015102,218.29,103152506,-1.2730543613433838,0.02144201472401619,1822,1182,234.64373779296875,-0.058134775608778
4749102.996,634015122,218.3,103152555,-1.2388571500778198,-0.08064102381467819,1831,1193,234.88375854492188,0.010787852108478546
4749202.996,634015122,218.3,103152555,-1.16831636428833,-0.21611955761909485,1894,1258,235.29420471191406,0.051521964371204376
4749302.996,634015143,218.3,103152607,-1.309725284576416,-0.2534424066543579,1900,1335,235.8922576904297,0.07776081562042236
4749402.996,634015143,218.3,103152607,-1.029089093208313,-0.38966333866119385,1900,1371,236.72671508789062,0.1180717945098877
4749502.996,634015165,218.3,103152663,-0.762221097946167,-0.4041319191455841,1900,1403,237.71844482421875,0.1494605392217636
4749602.996,634015165,218.3,103152663,-0.5152201652526855,-0.4707898497581482,1900,1437,238.80157470703125,0.17201237380504608
4749702.996,634015185,218.3,103152720,-0.3606324791908264,-0.4551496207714081,1900,1468,239.93084716796875,0.1805148720741272
4749802.996,634015185,218.3,103152720,-0.32257744669914246,-0.4754219055175781,1900,1507,241.09664916992188,0.1849789023399353
4749902.996,634015203,218.29,103152776,-0.3284323513507843,-0.4631483852863312,1900,1527,242.21554565429688,0.18712657690048218
4750002.996,634015203,218.29,103152776,-0.30405393242836,-0.4612625539302826,1900,1531,243.28794860839844,0.18105043470859528
4750102.996,634015220,218.29,103152833,-0.35353171825408936,-0.422571063041687,1900,1533,244.33984375,0.17587155103683472
