timestamp(ms),GPS.Lat,GPS.Alt,GPS.Lng,IMU.AccX,IMU.AccY,RCOU.C1,RCOU.C3,DCM.Yaw,IMU.GyrZ
3184002.771,634015047,219.26,103153037,0.03379638493061066,-0.16503271460533142,1510,1510,67.24431610107422,-0.004348893649876118
3184102.771,634015047,219.26,103153037,0.028980551287531853,-0.16251859068870544,1510,1510,67.24623107910156,-0.00439858203753829
3184202.771,634015047,219.25,103153038,0.025634899735450745,-0.16880612075328827,1510,1510,67.2354507446289,-0.004554040264338255
3184302.771,634015047,219.25,103153038,0.026200879365205765,-0.1631564050912857,1510,1510,67.21694946289062,-0.004699917044490576
3184402.771,634015047,219.25,103153038,0.02480696514248848,-0.16468462347984314,1510,1510,67.18083190917969,-0.004609360359609127
3184502.771,634015047,219.25,103153038,0.033922623842954636,-0.16813430190086365,1510,1510,67.15595245361328,-0.004365172237157822
3184602.771,634015047,219.25,103153038,0.035079337656497955,-0.17015379667282104,1510,1510,67.11203002929688,-0.004812913481146097
3184702.771,634015047,219.25,103153039,0.03810279071331024,-0.16720938682556152,1510,1510,67.08290100097656,-0.005231812596321106
3184802.771,634015047,219.25,103153039,0.028993722051382065,-0.17257288098335266,1510,1510,67.03986358642578,-0.005091022700071335
3184902.771,634015048,219.25,103153039,0.02672402188181877,-0.1677784025669098,1510,1510,66.99468231201172,-0.0045629944652318954
3185002.771,634015048,219.25,103153039,0.03084084577858448,-0.16964232921600342,1510,1510,66.93128204345703,-0.004591008182615042
3185102.771,634015048,219.25,103153040,0.018580906093120575,-0.16276605427265167,1510,1510,66.8927001953125,-0.005451522767543793
3185202.771,634015048,219.25,103153040,0.02597120963037014,-0.16061383485794067,1510,1510,66.84719848632812,-0.005448879674077034
3185302.771,634015048,219.26,103153041,0.030168235301971436,-0.16555961966514587,1510,1510,66.8158950805664,-0.005236477125436068
3185402.771,634015048,219.26,103153041,0.028086649253964424,-0.1702505648136139,1510,1510,66.79037475585938,-0.005224620457738638
3185502.771,634015049,219.25,103153041,0.038987450301647186,-0.17256826162338257,1510,1510,66.77394104003906,-0.005162655375897884
3185602.771,634015049,219.25,103153041,0.0355052687227726,-0.17086991667747498,1510,1510,66.76293182373047,-0.005487722344696522
3185702.771,634015049,219.25,103153042,0.03086673468351364,-0.1670769453048706,1510,1510,66.75186920166016,-0.0057228729128837585
3185802.771,634015049,219.25,103153042,0.025126516819000244,-0.15896855294704437,1510,1510,66.72647094726562,-0.0052896845154464245
3185902.771,634015049,219.25,103153043,0.030446892604231834,-0.16802038252353668,1510,1510,66.71810913085938,-0.004835869651287794
3186002.771,634015050,219.25,103153043,0.028040874749422073,-0.16841620206832886,1510,1510,66.68470764160156,-0.005318629089742899
3186102.771,634015050,219.25,103153043,0.025303145870566368,-0.16802272200584412,1510,1510,66.63690948486328,-0.005707832053303719
3186202.771,634015051,219.25,103153044,0.029907317832112312,-0.1670646220445633,1510,1510,66.58087921142578,-0.006210350431501865
3186302.771,634015051,219.25,103153044,0.03148949518799782,-0.16518113017082214,1510,1510,66.5088119506836,-0.006055953912436962
3186402.771,634015051,219.25,103153045,0.03267906606197357,-0.16594994068145752,1510,1510,66.47278594970703,-0.005637723486870527
3186502.771,634015051,219.25,103153045,0.03446880728006363,-0.16053713858127594,1510,1510,66.4447021484375,-0.005840421654284
3186602.771,634015051,219.25,103153045,0.03146412596106529,-0.1639176458120346,1510,1510,66.4051284790039,-0.005856255069375038
3186702.771,634015051,219.24,103153044,0.024262750521302223,-0.1643240600824356,1510,1510,66.36345672607422,-0.005933757405728102
3186802.771,634015051,219.24,103153044,0.028980616480112076,-0.16627612709999084,1510,1510,66.29920959472656,-0.005921041592955589
3186902.771,634015052,219.24,103153046,0.027886657044291496,-0.1652216762304306,1510,1510,66.25557708740234,-0.006251860409975052
3187002.771,634015052,219.24,103153047,0.02963062934577465,-0.17363351583480835,1510,1510,66.21434783935547,-0.006247580982744694
