timestamp(ms),GPS.Lat,GPS.Alt,GPS.Lng,IMU.AccX,IMU.AccY,RCOU.C1,RCOU.C3,DCM.Yaw,IMU.GyrZ
1444243.083,634015810,220.19,103149769,0.029267003759741783,-0.16047006845474243,1510,1510,74.34672546386719,-0.015965331345796585
1444343.083,634015810,220.19,103149768,0.0268273763358593,-0.15886376798152924,1510,1510,74.23397827148438,-0.016452264040708542
1444443.083,634015810,220.19,103149768,0.02633843384683132,-0.1598941832780838,1510,1510,74.1278305053711,-0.016618719324469566
1444543.083,634015810,220.19,103149768,0.03283713385462761,-0.1637667417526245,1510,1510,74.01952362060547,-0.016886282712221146
1444643.083,634015811,220.19,103149767,0.022915858775377274,-0.1593368649482727,1510,1510,73.90077209472656,-0.01680455543100834
1444743.083,634015811,220.19,103149767,0.0253031887114048,-0.15697979927062988,1510,1510,73.80073547363281,-0.016760069876909256
1444843.083,634015811,220.19,103149767,0.024073954671621323,-0.15412390232086182,1510,1510,73.6955795288086,-0.01639769971370697
1444943.083,634015811,220.18,103149766,0.025252196937799454,-0.15684522688388824,1510,1510,73.57398986816406,-0.016603980213403702
1445043.083,634015811,220.18,103149766,0.031162885949015617,-0.15925553441047668,1510,1510,73.46672058105469,-0.016972720623016357
1445143.083,634015811,220.18,103149766,0.030201701447367668,-0.16516810655593872,1510,1510,73.35343170166016,-0.017170988023281097
1445243.083,634015811,220.18,103149766,0.025914466008543968,-0.16314822435379028,1510,1510,73.22933197021484,-0.01713988557457924
1445343.083,634015811,220.17,103149765,0.025538284331560135,-0.15614286065101624,1510,1510,73.12625885009766,-0.016766615211963654
1445443.083,634015811,220.17,103149765,0.019570447504520416,-0.15790106356143951,1510,1510,73.04478454589844,-0.016352402046322823
1445543.083,634015811,220.17,103149765,0.021957844495773315,-0.15791477262973785,1510,1510,72.92835235595703,-0.016640059649944305
1445643.083,634015812,220.17,103149764,0.01718033291399479,-0.15126314759254456,1510,1510,72.81510162353516,-0.017352955415844917
1445743.083,634015812,220.16,103149763,0.022313877940177917,-0.15705575048923492,1510,1510,72.71315002441406,-0.017210843041539192
1445843.083,634015812,220.16,103149763,0.018269706517457962,-0.15529701113700867,1510,1510,72.71315002441406,-0.01697295904159546
1445943.083,634015812,220.16,103149762,0.026503730565309525,-0.1621032953262329,1510,1510,72.61705780029297,-0.01711297780275345
1446043.083,634015812,220.16,103149762,0.026151170954108238,-0.15825146436691284,1510,1510,72.5124740600586,-0.017127621918916702
1446143.083,634015812,220.16,103149761,0.025684846565127373,-0.15622377395629883,1510,1510,72.41658020019531,-0.01684574782848358
1446243.083,634015812,220.16,103149761,0.026962079107761383,-0.15818120539188385,1510,1510,72.31698608398438,-0.017010368406772614
1446343.083,634015812,220.15,103149761,0.02655111625790596,-0.1647634655237198,1510,1510,72.18934631347656,-0.017030563205480576
1446443.083,634015812,220.15,103149761,0.025280700996518135,-0.15827712416648865,1510,1510,72.08504486083984,-0.017194213345646858
1446543.083,634015812,220.15,103149761,0.019546963274478912,-0.15946491062641144,1510,1510,71.98182678222656,-0.017160478979349136
1446643.083,634015812,220.15,103149760,0.025444841012358665,-0.15798352658748627,1510,1510,71.89115142822266,-0.017198601737618446
1446743.083,634015813,220.15,103149759,0.029560551047325134,-0.1597493439912796,1510,1510,71.79118347167969,-0.017068948596715927
1446843.083,634015813,220.15,103149759,0.02989203855395317,-0.16325630247592926,1510,1510,71.69036102294922,-0.017091428861021996
1446943.083,634015813,220.15,103149758,0.022993488237261772,-0.16622036695480347,1510,1510,71.58057403564453,-0.017410067841410637
1447043.083,634015813,220.15,103149758,0.024790719151496887,-0.1585092395544052,1510,1510,71.46041107177734,-0.017909374088048935
