timestamp(ms),GPS.Lat,GPS.Alt,GPS.Lng,IMU.AccX,IMU.AccY,RCOU.C1,RCOU.C3,DCM.Yaw,IMU.GyrZ
4533983.738,634015325,218.25,103152210,0.02633320540189743,-0.19775205850601196,1510,1510,244.59030151367188,-0.04284602403640747
4534083.738,634015324,218.25,103152209,0.03354862704873085,-0.19619250297546387,1510,1510,244.3838653564453,-0.04159732535481453
4534183.738,634015324,218.25,103152209,0.03824610263109207,-0.1723042130470276,1510,1510,244.1885223388672,-0.04039948806166649
4534283.738,634015323,218.25,103152209,0.03925124928355217,-0.1362813264131546,1510,1510,243.98611450195312,-0.03949277102947235
4534383.738,634015323,218.25,103152209,0.03181961923837662,-0.1317591369152069,1510,1510,243.76556396484375,-0.04000639170408249
4534483.738,634015322,218.25,103152209,0.020087450742721558,-0.14419063925743103,1510,1510,243.56100463867188,-0.04118393361568451
4534583.738,634015322,218.25,103152209,0.011041351594030857,-0.16202136874198914,1510,1510,243.37046813964844,-0.041376739740371704
4534683.738,634015321,218.24,103152208,0.013225916773080826,-0.17603176832199097,1510,1510,243.16867065429688,-0.04027901217341423
4534783.738,634015321,218.24,103152208,0.023319128900766373,-0.1850418746471405,1510,1510,242.9564208984375,-0.03911544382572174
4534883.738,634015320,218.24,103152208,0.0406285896897316,-0.1779843121767044,1510,1510,242.769287109375,-0.038192711770534515
4534983.738,634015320,218.24,103152208,0.03464815020561218,-0.1673252284526825,1510,1510,242.60238647460938,-0.03733793646097183
4535083.738,634015319,218.25,103152208,0.03330115228891373,-0.16732054948806763,1510,1510,242.42742919921875,-0.037415582686662674
4535183.738,634015319,218.25,103152208,0.027236467227339745,-0.16965338587760925,1510,1510,242.25338745117188,-0.037704840302467346
4535283.738,634015318,218.25,103152208,0.014679580926895142,-0.1599387228488922,1510,1510,242.07545471191406,-0.03745611757040024
4535383.738,634015318,218.25,103152208,0.02366100251674652,-0.1470380574464798,1510,1510,241.91348266601562,-0.0366220660507679
4535483.738,634015317,218.25,103152208,0.022236481308937073,-0.1440814882516861,1510,1510,241.7764892578125,-0.03543772175908089
4535583.738,634015317,218.25,103152208,0.025746872648596764,-0.1448960155248642,1510,1510,241.62258911132812,-0.03433606028556824
4535683.738,634015316,218.25,103152208,0.029599089175462723,-0.1592375636100769,1510,1510,241.45925903320312,-0.034180648624897
4535783.738,634015316,218.25,103152208,0.02791617065668106,-0.17925696074962616,1510,1510,241.30401611328125,-0.034906938672065735
4535883.738,634015315,218.24,103152208,0.023367000743746758,-0.20655398070812225,1510,1510,241.1307830810547,-0.03608276695013046
4535983.738,634015315,218.24,103152208,0.028662461787462234,-0.19454798102378845,1510,1510,240.96990966796875,-0.035776250064373016
4536083.738,634015314,218.24,103152207,0.033158544450998306,-0.15978001058101654,1510,1510,240.8543701171875,-0.033941593021154404
4536183.738,634015314,218.24,103152207,0.03283112496137619,-0.13239584863185883,1510,1510,240.72471618652344,-0.031111042946577072
4536283.738,634015313,218.22,103152207,0.03282348811626434,-0.12301240861415863,1510,1510,240.60159301757812,-0.029406175017356873
4536383.738,634015313,218.22,103152207,0.021459568291902542,-0.1426122784614563,1510,1510,240.46566772460938,-0.029329707846045494
4536483.738,634015312,218.22,103152207,0.01253957487642765,-0.16953518986701965,1510,1510,240.32977294921875,-0.03052818961441517
4536583.738,634015312,218.22,103152207,0.015560880303382874,-0.18755991756916046,1510,1510,240.17108154296875,-0.03160101920366287
4536683.738,634015311,218.21,103152206,0.03398824855685234,-0.1898600459098816,1510,1510,240.01864624023438,-0.032025858759880066
4536783.738,634015311,218.21,103152206,0.04063217714428902,-0.1715174913406372,1510,1510,239.89434814453125,-0.030967138707637787
4536883.738,634015311,218.21,103152206,0.04678671807050705,-0.15240535140037537,1510,1510,239.78671264648438,-0.028946463018655777
4536983.738,634015311,218.21,103152206,0.0408204086124897,-0.15451282262802124,1510,1510,239.66156005859375,-0.02660619653761387
4537083.738,634015310,218.2,103152206,0.03336735814809799,-0.15865306556224823,1510,1510,239.52969360351562,-0.02565343864262104
4537183.738,634015310,218.2,103152206,0.014706622809171677,-0.15795612335205078,1510,1510,239.4048309326172,-0.026466775685548782
4537283.738,634015309,218.21,103152206,0.0170527845621109,-0.15953810513019562,1510,1510,239.2808837890625,-0.027570903301239014
4537383.738,634015309,218.21,103152206,0.018205711618065834,-0.15727238357067108,1510,1510,239.15792846679688,-0.028222665190696716
4537483.738,634015307,218.18,103152206,0.022329013794660568,-0.17056450247764587,1510,1510,239.05401611328125,-0.026956617832183838
4537583.738,634015307,218.18,103152206,0.02864040620625019,-0.17613744735717773,1510,1510,238.9676513671875,-0.024497292935848236
4537683.738,634015306,218.16,103152206,0.04266050457954407,-0.1693626195192337,1510,1510,238.87095642089844,-0.022210437804460526
4537783.738,634015306,218.16,103152206,0.03943133354187012,-0.16766494512557983,1510,1510,238.78176879882812,-0.02202324941754341
4537883.738,634015304,218.12,103152206,0.03343188017606735,-0.1493302434682846,1510,1510,238.69007873535156,-0.02305620349943638
