timestamp(ms),RCIN.C1,RCIN.C3,GPS.Lat,GPS.Alt,GPS.Lng,IMU.AccX,IMU.AccY,DCM.Yaw,IMU.GyrZ
3062182.735,1475,1488,634014686,219.1,103148916,0.029553283005952835,-0.16571830213069916,69.44539642333984,0.0001258869597222656
3062282.735,1475,1488,634014686,219.12,103148915,0.031181031838059425,-0.16625361144542694,69.4349594116211,0.00007103022653609514
3062382.735,1475,1488,634014686,219.12,103148915,0.02524159662425518,-0.16729068756103516,69.41077423095703,0.00007171569450292736
3062482.735,1475,1488,634014687,219.13,103148913,0.027389001101255417,-0.17257802188396454,69.39494323730469,0.00008519333641743287
3062582.735,1475,1488,634014687,219.13,103148913,0.027006488293409348,-0.1636604219675064,69.37576293945312,-0.0000034232748475915287
3062682.735,1475,1488,634014687,219.15,103148912,0.03004969283938408,-0.165415957570076,69.35069274902344,0.00013066617248114198
3062782.735,1475,1488,634014687,219.15,103148912,0.02773066610097885,-0.16747048497200012,69.34284973144531,0.000027874195438926108
3062882.735,1475,1488,634014687,219.16,103148910,0.03558363392949104,-0.1667928397655487,69.33538818359375,0.000021077989003970288
3062982.735,1475,1488,634014687,219.16,103148910,0.034222379326820374,-0.1687554270029068,69.36414337158203,-0.000019630428141681477
3063082.735,1475,1488,634014686,219.17,103148909,0.02846927009522915,-0.17128749191761017,69.38812255859375,-0.00009563339699525386
3063182.735,1475,1488,634014686,219.17,103148909,0.027798175811767578,-0.1651865392923355,69.38080596923828,0.00004927682311972603
3063282.735,1475,1488,634014687,219.19,103148907,0.025379693135619164,-0.1691545844078064,69.38265991210938,0.0003848067717626691
3063382.735,1475,1488,634014687,219.19,103148907,0.029852041974663734,-0.167308047413826,69.39363098144531,0.00009623773803468794
3063482.735,1475,1488,634014687,219.2,103148905,0.03392922505736351,-0.16850653290748596,69.37320709228516,-0.00031254737405106425
3063582.735,1475,1488,634014687,219.2,103148905,0.03009491041302681,-0.15904194116592407,69.3697738647461,-0.0005944287404417992
3063682.735,1475,1488,634014687,219.21,103148904,0.029688965529203415,-0.1635289490222931,69.35142517089844,-0.00041497929487377405
3063782.735,1475,1488,634014687,219.21,103148904,0.026747683063149452,-0.16242632269859314,69.34331512451172,-0.00016864862118382007
3063882.735,1475,1488,634014687,219.22,103148903,0.030732406303286552,-0.1677761971950531,69.29724884033203,0.000130721484310925
3063982.735,1475,1488,634014687,219.22,103148903,0.02926155924797058,-0.16681621968746185,69.29605865478516,-0.0001949506695382297
3064082.735,1475,1488,634014687,219.23,103148901,0.03205050528049469,-0.16132724285125732,69.30389404296875,0.00012325507123023272
3064182.735,1475,1488,634014687,219.23,103148901,0.035472236573696136,-0.1674608737230301,69.3094253540039,-0.00010913645382970572
3064282.735,1475,1488,634014687,219.25,103148899,0.027518004179000854,-0.17118805646896362,69.28893280029297,-0.00040118920151144266
3064382.735,1475,1488,634014687,219.25,103148899,0.027752777561545372,-0.16854779422283173,69.29137420654297,-0.0001710819051368162
3064482.735,1475,1488,634014687,219.25,103148898,0.02961537428200245,-0.16285695135593414,69.28031921386719,-0.0002597522106952965
3064582.735,1475,1488,634014687,219.25,103148898,0.03359248489141464,-0.16453056037425995,69.28265380859375,-0.000010251997082377784
3064682.735,1475,1488,634014686,219.25,103148895,0.036231040954589844,-0.16954806447029114,69.28752136230469,-0.00015695310139562935
3064782.735,1475,1488,634014686,219.25,103148895,0.030401121824979782,-0.1719546616077423,69.28488159179688,-0.0004476697649806738
3064882.735,1475,1488,634014686,219.25,103148893,0.02934204787015915,-0.16779398918151855,69.29847717285156,-0.0007310073124244809
3064982.735,1475,1488,634014686,219.25,103148893,0.02688421867787838,-0.15940849483013153,69.28673553466797,-0.0004836875305045396
3065082.735,1475,1488,634014686,219.25,103148892,0.0309921745210886,-0.16511696577072144,69.28218078613281,-0.0005368707934394479
3065182.735,1475,1488,634014686,219.25,103148892,0.03293183445930481,-0.1614997535943985,69.28106689453125,-0.0003761478001251817
3065282.735,1475,1488,634014685,219.25,103148889,0.040484990924596786,-0.16906766593456268,69.2744369506836,-0.0001576492504682392
3065382.735,1475,1488,634014685,219.25,103148889,0.031609855592250824,-0.16320528090000153,69.27332305908203,-0.0006065836641937494
3065482.735,1475,1488,634014685,219.26,103148888,0.02507348731160164,-0.16793741285800934,69.28067779541016,-0.0008204615442082286
3065582.735,1475,1488,634014685,219.26,103148888,0.019856931641697884,-0.17036721110343933,69.27415466308594,-0.0004605245776474476
3065682.735,1475,1488,634014684,219.26,103148885,0.030412781983613968,-0.16758787631988525,69.24950408935547,-0.0003339597024023533
3065782.735,1475,1488,634014684,219.26,103148885,0.03302106633782387,-0.17130574584007263,69.24880981445312,-0.0006686706328764558
3065882.735,1475,1488,634014684,219.26,103148884,0.033900659531354904,-0.16865940392017365,69.25077056884766,-0.0008271950064226985
3065982.735,1475,1488,634014684,219.26,103148884,0.030094251036643982,-0.16085705161094666,69.25128173828125,-0.0011106388410553336
3066082.735,1475,1488,634014684,219.26,103148882,0.027799926698207855,-0.16530373692512512,69.25322723388672,-0.0007239101105369627
3066182.735,1475,1488,634014684,219.26,103148882,0.03218134865164757,-0.16583339869976044,69.2384262084961,-0.00031270566978491843
3066282.735,1475,1488,634014683,219.26,103148879,0.03147527575492859,-0.16455195844173431,69.2327651977539,-0.0005646914360113442
3066382.735,1475,1488,634014683,219.26,103148879,0.03627962991595268,-0.1679527759552002,69.24765014648438,-0.0007586842402815819
3066482.735,1475,1488,634014683,219.26,103148878,0.031070999801158905,-0.16906008124351501,69.26483154296875,-0.0007704723975621164
3066582.735,1475,1488,634014683,219.26,103148878,0.034591104835271835,-0.17225894331932068,69.247802734375,-0.0007236000383272767
3066682.735,1475,1494,634014683,219.27,103148876,0.025563757866621017,-0.16780424118041992,69.21046447753906,-0.0006600654451176524
3066782.735,1475,1494,634014683,219.27,103148876,0.030458861961960793,-0.17036673426628113,69.18144226074219,-0.0011024090927094221
3066882.735,1475,1494,634014683,219.26,103148874,0.03083425760269165,-0.16542327404022217,69.18399810791016,-0.0008788983104750514
3066982.735,1475,1494,634014683,219.26,103148874,0.028240252286195755,-0.16773557662963867,69.16228485107422,-0.0005550260539166629
3067082.735,1475,1494,634014683,219.27,103148872,0.030984174460172653,-0.1642969250679016,69.13658905029297,-0.0005476081860251725
3067182.735,1475,1494,634014683,219.27,103148872,0.02992510050535202,-0.16906997561454773,69.1259536743164,-0.000407457904657349
3067282.735,1475,1494,634014682,219.27,103148869,0.031192760914564133,-0.16847975552082062,69.14470672607422,-0.0009690677979961038
3067382.735,1475,1494,634014682,219.27,103148869,0.029618961736559868,-0.17519502341747284,69.17262268066406,-0.0007983891991898417
3067482.735,1475,1494,634014682,219.26,103148867,0.028403477743268013,-0.17419679462909698,69.16525268554688,-0.0009246622212231159
3067582.735,1475,1494,634014682,219.26,103148867,0.0238018948584795,-0.16435030102729797,69.1671142578125,-0.0009603588259778917
3067682.735,1475,1494,634014682,219.27,103148866,0.02649666741490364,-0.16511328518390656,69.16535186767578,-0.0004890596610493958
3067782.735,1475,1494,634014682,219.27,103148866,0.027417827397584915,-0.16293270885944366,69.15921020507812,-0.0004485120880417526
3067882.735,1475,1494,634014681,219.28,103148864,0.030282892286777496,-0.1606578230857849,69.1376953125,-0.0005274942377582192
3067982.735,1475,1494,634014681,219.28,103148864,0.036132991313934326,-0.1631670892238617,69.11994171142578,-0.00047205312876030803
3068082.735,1475,1494,634014681,219.27,103148862,0.03367261216044426,-0.16917137801647186,69.10933685302734,-0.0007408089004456997
3068182.735,1475,1494,634014681,219.27,103148862,0.031150363385677338,-0.1754964292049408,69.1229019165039,-0.001131859957240522
3068282.735,1475,1494,634014681,219.27,103148859,0.01771281287074089,-0.1681634485721588,69.11030578613281,-0.0011043825652450323
3068382.735,1475,1494,634014681,219.27,103148859,0.030497733503580093,-0.16848134994506836,69.09071350097656,-0.0004448703257367015
3068482.735,1475,1494,634014681,219.27,103148857,0.028615254908800125,-0.1685718297958374,69.06359100341797,0.00010989875590894371
3068582.735,1475,1494,634014681,219.27,103148857,0.02677791193127632,-0.15994982421398163,69.03801727294922,0.000014138955521048047
3068682.735,1475,1494,634014680,219.28,103148855,0.03368949145078659,-0.16120818257331848,69.02743530273438,-0.00016248093743342906
3068782.735,1475,1494,634014680,219.28,103148855,0.03605397790670395,-0.16557526588439941,69.02244567871094,-0.0005229215021245182
3068882.735,1475,1494,634014680,219.27,103148854,0.027699949219822884,-0.17513877153396606,69.02970123291016,-0.000730101834051311
3068982.735,1475,1494,634014680,219.27,103148854,0.029476676136255264,-0.17624056339263916,69.03611755371094,-0.0005700170295313001
3069082.735,1475,1494,634014679,219.27,103148852,0.026686230674386024,-0.17164428532123566,69.03507232666016,-0.00031732814386487007
3069182.735,1475,1494,634014679,219.27,103148852,0.029335012659430504,-0.1618635654449463,69.04340362548828,0.00015838271065149456
3069282.735,1475,1494,634014679,219.27,103148850,0.022005198523402214,-0.1640481799840927,69.04814910888672,0.00033342873211950064
3069382.735,1475,1494,634014679,219.27,103148850,0.02593013271689415,-0.15585465729236603,69.05878448486328,0.00004848911703447811
3069482.735,1475,1494,634014679,219.27,103148848,0.03372873365879059,-0.16515961289405823,69.05390930175781,-0.00021515520347747952
3069582.735,1475,1494,634014679,219.27,103148848,0.0299665704369545,-0.1655636727809906,69.03640747070312,-0.0006346818991005421
3069682.735,1475,1494,634014678,219.27,103148846,0.03924008831381798,-0.1719433069229126,69.03124237060547,-0.000563659006729722
3069782.735,1475,1494,634014678,219.27,103148846,0.03269331157207489,-0.1703021377325058,69.03913879394531,-0.00007389775419142097
3069882.735,1475,1494,634014678,219.28,103148844,0.02707729861140251,-0.1673155426979065,69.03902435302734,0.00009359815157949924
3069982.735,1475,1494,634014678,219.28,103148844,0.025048047304153442,-0.1668238788843155,69.06822204589844,0.0004933633608743548
3070082.735,1475,1494,634014678,219.28,103148842,0.02886630967259407,-0.15844792127609253,69.07539367675781,0.00044845216325484216
3070182.735,1475,1494,634014678,219.28,103148842,0.02480991929769516,-0.16817396879196167,69.08891296386719,0.0004875530139543116
3070282.735,1475,1494,634014678,219.28,103148840,0.03493490070104599,-0.16173133254051208,69.05879211425781,0.0007242645369842649
3070382.735,1475,1494,634014678,219.28,103148840,0.03918769955635071,-0.17298761010169983,69.03964233398438,0.00001411486755387159
3070482.735,1475,1494,634014678,219.29,103148838,0.02814771793782711,-0.17387524247169495,69.0344467163086,-0.00012642069486901164
3070582.735,1475,1494,634014678,219.29,103148838,0.03185784071683884,-0.1686183512210846,69.0472183227539,0.00016803244943730533
3070682.735,1475,1494,634014677,219.28,103148836,0.023409400135278702,-0.1658235490322113,69.04296112060547,0.0007483332883566618
3070782.735,1475,1494,634014677,219.28,103148836,0.028641099110245705,-0.16317632794380188,69.0600357055664,0.000603541499003768
3070882.735,1475,1494,634014677,219.29,103148834,0.027854034677147865,-0.16777139902114868,69.08760833740234,0.0003643661621026695
3070982.735,1475,1494,634014677,219.29,103148834,0.032292965799570084,-0.1585870385169983,69.09300994873047,0.0005989525816403329
3071082.735,1475,1494,634014677,219.29,103148833,0.032185714691877365,-0.16035687923431396,69.10054016113281,0.0005324642406776547
3071182.735,1475,1494,634014677,219.29,103148833,0.029991390183568,-0.1691526472568512,69.08403015136719,-0.00004467895269044675
3071282.735,1475,1494,634014676,219.29,103148830,0.03378620371222496,-0.1672406941652298,69.10122680664062,0.00003653961175587028
3071382.735,1475,1494,634014676,219.29,103148830,0.02107231877744198,-0.16942378878593445,69.11587524414062,0.0005367539706639946
3071482.735,1475,1494,634014676,219.29,103148828,0.024042043834924698,-0.17131632566452026,69.14973449707031,0.001021447591483593
3071582.735,1475,1494,634014676,219.29,103148828,0.03560330718755722,-0.1681741178035736,69.20220947265625,0.001390768913552165
3071682.735,1475,1494,634014676,219.3,103148826,0.03769072890281677,-0.16540569067001343,69.21879577636719,0.0012263134121894836
3071782.735,1475,1494,634014676,219.3,103148826,0.03424371778964996,-0.16120178997516632,69.21552276611328,0.0009408894111402333
3071882.735,1475,1494,634014676,219.3,103148825,0.02552376687526703,-0.1634548306465149,69.22956085205078,0.000548906100448221
3071982.735,1475,1494,634014676,219.3,103148825,0.02308887615799904,-0.17002959549427032,69.2413558959961,0.000750236096791923
3072082.735,1475,1494,634014675,219.3,103148823,0.0256744883954525,-0.1683473140001297,69.2486572265625,0.0012428753543645144
3072182.735,1475,1494,634014675,219.3,103148823,0.027238180860877037,-0.16391324996948242,69.26276397705078,0.0012099237646907568
3072282.735,1475,1494,634014675,219.3,103148820,0.03187639266252518,-0.16265390813350677,69.26823425292969,0.0012914363760501146
3072382.735,1475,1494,634014675,219.3,103148820,0.031230974942445755,-0.1652470976114273,69.2800521850586,0.0015080703888088465
3072482.735,1475,1494,634014675,219.31,103148819,0.03289695084095001,-0.16862642765045166,69.30770111083984,0.0010562919778749347
3072582.735,1475,1494,634014675,219.31,103148819,0.035402052104473114,-0.16688565909862518,69.3266830444336,0.0008643140899948776
3072682.735,1475,1494,634014675,219.31,103148817,0.0291858222335577,-0.1656162142753601,69.32524108886719,0.0008948449976742268
3072782.735,1475,1494,634014675,219.31,103148817,0.02764960005879402,-0.17471614480018616,69.31453704833984,0.001191930379718542
3072882.735,1475,1494,634014675,219.32,103148815,0.027759181335568428,-0.16524827480316162,69.33905029296875,0.0013809199444949627
3072982.735,1475,1494,634014675,219.32,103148815,0.023393750190734863,-0.16973760724067688,69.38784790039062,0.002032800344750285
3073082.735,1475,1494,634014675,219.3,103148812,0.030670037493109703,-0.1622616946697235,69.40531921386719,0.002100451849400997
3073182.735,1475,1494,634014675,219.3,103148812,0.03592327982187271,-0.17262917757034302,69.43123626708984,0.001872926251962781
3073282.735,1475,1494,634014675,219.3,103148810,0.03628303110599518,-0.16413047909736633,69.47045135498047,0.0015833463985472918
3073382.735,1475,1494,634014675,219.3,103148810,0.030074529349803925,-0.1639086902141571,69.50033569335938,0.0011700220638886094
3073482.735,1475,1494,634014675,219.31,103148809,0.02977677434682846,-0.17147564888000488,69.53578186035156,0.0015925876796245575
3073582.735,1475,1494,634014675,219.31,103148809,0.02606339380145073,-0.16768509149551392,69.55460357666016,0.00183007656596601
3073682.735,1475,1494,634014674,219.3,103148806,0.029077839106321335,-0.1767471432685852,69.54337310791016,0.0022170571610331535
3073782.735,1475,1494,634014674,219.3,103148806,0.03297928720712662,-0.16722188889980316,69.55007934570312,0.0016600462840870023
3073882.735,1475,1494,634014674,219.3,103148804,0.029236922040581703,-0.17136463522911072,69.5497055053711,0.0018509345827624202
3073982.735,1475,1494,634014674,219.3,103148804,0.039626240730285645,-0.16806739568710327,69.56175994873047,0.0015709715662524104
3074082.735,1475,1494,634014673,219.3,103148802,0.03147073835134506,-0.1655322015285492,69.56175994873047,0.001948280376382172
3074182.735,1475,1494,634014673,219.3,103148802,0.03195960074663162,-0.16341817378997803,69.5513687133789,0.0020022031385451555
3074282.735,1475,1494,634014673,219.3,103148800,0.032235242426395416,-0.1667444109916687,69.57332611083984,0.0025441397447139025
3074382.735,1475,1494,634014673,219.3,103148800,0.028343964368104935,-0.1631617248058319,69.60891723632812,0.0025481160264462233
3074482.735,1475,1494,634014673,219.3,103148797,0.024961352348327637,-0.1645551323890686,69.61304473876953,0.002431333065032959
3074582.735,1475,1494,634014673,219.3,103148797,0.02341408282518387,-0.1667882651090622,69.61653137207031,0.0016680625267326832
3074682.735,1475,1494,634014673,219.3,103148795,0.02700752019882202,-0.17009225487709045,69.60282897949219,0.002108657732605934
3074782.735,1475,1494,634014673,219.3,103148795,0.031213875859975815,-0.1656624674797058,69.6091079711914,0.0023744083009660244
3074882.735,1475,1494,634014673,219.3,103148792,0.0389302596449852,-0.16822615265846252,69.63555908203125,0.002743520773947239
3074982.735,1475,1494,634014673,219.3,103148792,0.0305034089833498,-0.17095984518527985,69.62464904785156,0.002354538766667247
3075082.735,1475,1494,634014673,219.31,103148791,0.019362036138772964,-0.16148653626441956,69.66154479980469,0.0020620406139642
3075182.735,1475,1494,634014673,219.31,103148791,0.022108718752861023,-0.1552911400794983,69.68228149414062,0.0021606064401566982
3075282.735,1475,1494,634014672,219.31,103148788,0.025612834841012955,-0.15794363617897034,69.71127319335938,0.002431832253932953
3075382.735,1475,1494,634014672,219.31,103148788,0.03386186808347702,-0.16103670001029968,69.75935363769531,0.0031067421659827232
3075482.735,1475,1494,634014672,219.31,103148786,0.03837168216705322,-0.16384512186050415,69.78629302978516,0.0026400964707136154
3075582.735,1475,1494,634014672,219.31,103148786,0.04381076246500015,-0.17732280492782593,69.797119140625,0.0027816533111035824
3075682.735,1475,1494,634014672,219.31,103148784,0.037702739238739014,-0.17835330963134766,69.83418273925781,0.00280936760827899
3075782.735,1475,1494,634014672,219.31,103148784,0.027117742225527763,-0.16723006963729858,69.83480072021484,0.0023964587599039078
3075882.735,1475,1494,634014671,219.31,103148782,0.02358197420835495,-0.1650821715593338,69.82909393310547,0.0023420508950948715
3075982.735,1475,1494,634014671,219.31,103148782,0.018860595300793648,-0.15916971862316132,69.84740447998047,0.002758216578513384
3076082.735,1475,1494,634014671,219.31,103148780,0.024931272491812706,-0.15967921912670135,69.88253784179688,0.003259028773754835
3076182.735,1475,1494,634014671,219.31,103148780,0.03568647801876068,-0.16381151974201202,69.91691589355469,0.003158999141305685
3076282.735,1475,1494,634014671,219.32,103148778,0.03802482411265373,-0.1758926957845688,69.9141616821289,0.0028407294303178787
3076382.735,1475,1494,634014671,219.32,103148778,0.028216112405061722,-0.17825740575790405,69.96720886230469,0.0023795561864972115
3076482.735,1475,1494,634014671,219.33,103148777,0.029693348333239555,-0.16928322613239288,70.00077819824219,0.002038540318608284
3076582.735,1475,1494,634014671,219.33,103148777,0.026661457493901253,-0.15901771187782288,70.01811981201172,0.002329085487872362
