timestamp(ms),RCIN.C1,RCIN.C3,GPS.Lat,GPS.Alt,GPS.Lng,IMU.AccX,IMU.AccY,DCM.Yaw,IMU.GyrZ
3872702.731,1479,1496,634013904,220.98,103149425,0.031801022589206696,-0.1693314164876938,58.86172103881836,-0.00043469417141750455
3872802.731,1479,1496,634013904,220.98,103149425,0.03909758850932121,-0.16052591800689697,58.8796501159668,-0.0004918427439406514
3872902.731,1479,1496,634013904,220.99,103149425,0.033986158668994904,-0.16447991132736206,58.876495361328125,-0.0007173286867327988
3873002.731,1479,1496,634013904,220.99,103149425,0.03348653018474579,-0.16804803907871246,58.87905502319336,-0.0009503691690042615
3873102.731,1479,1496,634013904,220.99,103149425,0.03216635435819626,-0.1591653972864151,58.904991149902344,-0.0008887888980098069
3873202.731,1479,1496,634013904,220.99,103149425,0.03104196861386299,-0.16159194707870483,58.91972351074219,-0.00020976935047656298
3873302.731,1479,1496,634013904,221.01,103149426,0.03263287618756294,-0.1699548214673996,58.935909271240234,-0.0003364371950738132
3873402.731,1479,1496,634013904,221.01,103149426,0.0335313118994236,-0.16080445051193237,58.951107025146484,-0.0005146052571944892
3873502.731,1479,1496,634013904,221.01,103149426,0.02327790856361389,-0.15987366437911987,58.95090103149414,-0.0003338282695040107
3873602.731,1479,1496,634013904,221.01,103149426,0.03325602412223816,-0.16195210814476013,58.94414520263672,-0.0005256376462057233
3873702.731,1479,1496,634013904,221.01,103149427,0.030055643990635872,-0.15743716061115265,58.93833541870117,-0.0005063393618911505
3873802.731,1479,1496,634013904,221.01,103149427,0.027621816843748093,-0.15909381210803986,58.9273567199707,-0.00033919274574145675
3873902.731,1479,1496,634013904,221.02,103149426,0.02951655350625515,-0.1684090495109558,58.908329010009766,-0.0006714847404509783
3874002.731,1479,1496,634013904,221.02,103149426,0.03741659224033356,-0.15997537970542908,58.902313232421875,-0.0007702196598984301
3874102.731,1479,1496,634013904,221.03,103149426,0.0319085493683815,-0.16383510828018188,58.888336181640625,-0.000603796448558569
3874202.731,1479,1496,634013904,221.03,103149426,0.03176966309547424,-0.16407375037670135,58.88006591796875,-0.0006093270494602621
3874302.731,1479,1496,634013904,221.03,103149426,0.02603936940431595,-0.16048948466777802,58.87139129638672,-0.0010915379971265793
3874402.731,1479,1496,634013904,221.03,103149426,0.026554280892014503,-0.15452243387699127,58.8613166809082,-0.0008816095069050789
3874502.731,1479,1496,634013904,221.04,103149426,0.031645938754081726,-0.1610843539237976,58.85515594482422,-0.0003804953012149781
3874602.731,1479,1496,634013904,221.04,103149426,0.0381486713886261,-0.15630291402339935,58.85310745239258,-0.00022336983238346875
3874702.731,1479,1496,634013904,221.04,103149427,0.039571363478899,-0.16003566980361938,58.83982849121094,-0.0007633721106685698
