timestamp(ms),RCIN.C1,RCIN.C3,GPS.Lat,GPS.Alt,GPS.Lng,IMU.AccX,IMU.AccY,DCM.Yaw,IMU.GyrZ
4304242.743,1500,1499,634014164,220.73,103148956,0.029409930109977722,-0.1609552502632141,58.10646438598633,-0.0013283590087667108
4304342.743,1500,1499,634014164,220.73,103148956,0.02713918685913086,-0.16880372166633606,58.11481857299805,-0.0017493795603513718
4304442.743,1500,1499,634014164,220.73,103148957,0.030983056873083115,-0.1628059297800064,58.13901901245117,-0.001501556602306664
4304542.743,1500,1499,634014164,220.73,103148957,0.02957495115697384,-0.1605188250541687,58.14200210571289,-0.0011188371572643518
4304642.743,1500,1499,634014164,220.73,103148958,0.033733025193214417,-0.16043388843536377,58.10071563720703,-0.0006340800900943577
4304742.743,1500,1499,634014164,220.73,103148958,0.035555150359869,-0.15788385272026062,58.105037689208984,-0.0007278169505298138
4304842.743,1500,1499,634014164,220.73,103148958,0.031578000634908676,-0.16450797021389008,58.08652114868164,-0.0011646950151771307
4304942.743,1500,1499,634014164,220.73,103148958,0.0317852683365345,-0.16289451718330383,58.0875129699707,-0.0015364226419478655
4305042.743,1500,1499,634014164,220.73,103148960,0.03315610811114311,-0.15897391736507416,58.04727554321289,-0.0018994181882590055
4305142.743,1500,1499,634014164,220.73,103148960,0.03360426798462868,-0.1603725701570511,58.05178451538086,-0.001591030042618513
4305242.743,1500,1499,634014164,220.73,103148960,0.027491355314850807,-0.15455400943756104,58.05012893676758,-0.0013057271717116237
4305342.743,1500,1499,634014164,220.73,103148960,0.029322577640414238,-0.15410691499710083,58.052459716796875,-0.0010596809443086386
4305442.743,1500,1499,634014164,220.73,103148961,0.03638199716806412,-0.16819342970848083,58.04805374145508,-0.0011860470985993743
4305542.743,1500,1499,634014164,220.73,103148961,0.03643340244889259,-0.16419662535190582,58.04137420654297,-0.0012118753511458635
4305642.743,1500,1499,634014164,220.73,103148962,0.03486005589365959,-0.17110559344291687,58.055301666259766,-0.0012866233009845018
4305742.743,1500,1499,634014164,220.73,103148962,0.022760512307286263,-0.16798964142799377,58.03715896606445,-0.0015083542093634605
4305842.743,1500,1499,634014164,220.72,103148963,0.02422122284770012,-0.1583147495985031,58.00647735595703,-0.0013633028138428926
4305942.743,1500,1499,634014164,220.72,103148963,0.028190510347485542,-0.15665161609649658,57.98427963256836,-0.0010134534677490592
4306042.743,1500,1499,634014164,220.73,103148964,0.031761158257722855,-0.1618804782629013,58.00669479370117,-0.0008847463177517056
4306142.743,1500,1499,634014164,220.73,103148964,0.034947626292705536,-0.1610536128282547,57.98490905761719,-0.00123216537758708
