timestamp(ms),RCIN.C1,RCIN.C3,GPS.Lat,GPS.Alt,GPS.Lng,IMU.AccX,IMU.AccY,DCM.Yaw,IMU.GyrZ
2188546.486,0,0,634016330,220.31,103150026,0.07290802896022797,-0.15823650360107422,162.23886108398438,0.0015041138976812363
2188646.486,0,0,634016330,220.31,103150026,0.07237672805786133,-0.16154471039772034,162.26820373535156,0.001855117385275662
2188746.486,0,0,634016330,220.3,103150025,0.07590131461620331,-0.16316376626491547,162.29908752441406,0.0018537923460826278
2188846.486,0,0,634016330,220.3,103150025,0.07794518768787384,-0.16518311202526093,162.31784057617188,0.0015847288304939866
2188946.486,0,0,634016330,220.31,103150024,0.06327364593744278,-0.16358378529548645,162.32034301757812,0.0019648177549242973
2189046.486,0,0,634016330,220.31,103150024,0.06547114253044128,-0.16762664914131165,162.3297119140625,0.0022828038781881332
2189146.486,0,0,634016331,220.32,103150024,0.06872554868459702,-0.1616145670413971,162.31944274902344,0.00224481662735343
2189246.486,0,0,634016331,220.32,103150024,0.0697825700044632,-0.16023440659046173,162.3646240234375,0.002663632854819298
2189346.486,0,0,634016331,220.32,103150023,0.07074740529060364,-0.16257931292057037,162.41622924804688,0.003058986971154809
2189446.486,0,0,634016331,220.32,103150023,0.07158376276493073,-0.16210433840751648,162.41549682617188,0.002805795054882765
2189546.486,0,0,634016331,220.31,103150021,0.0707099437713623,-0.1672452688217163,162.39389038085938,0.002734061796218157
2189646.486,0,0,634016331,220.31,103150021,0.06976035982370377,-0.16806389391422272,162.40916442871094,0.0032245873007923365
2189746.486,0,0,634016331,220.31,103150020,0.06738483905792236,-0.1628759503364563,162.39382934570312,0.003394684288650751
2189846.486,0,0,634016331,220.31,103150020,0.057894542813301086,-0.16131459176540375,162.4433135986328,0.0038528654258698225
2189946.486,0,0,634016331,220.31,103150020,0.0704534724354744,-0.16308337450027466,162.4324493408203,0.004312703851610422
2190046.486,0,0,634016331,220.31,103150020,0.07374599575996399,-0.1658189594745636,162.44825744628906,0.004566255025565624
2190146.486,0,0,634016332,220.32,103150020,0.08060198277235031,-0.15809102356433868,162.44699096679688,0.0044143423438072205
2190246.486,0,0,634016332,220.32,103150020,0.07480813562870026,-0.163251593708992,162.47476196289062,0.003930052742362022
2190346.486,0,0,634016332,220.32,103150019,0.07332802563905716,-0.16101470589637756,162.53158569335938,0.004292599391192198
2190446.486,0,0,634016332,220.32,103150019,0.07212068140506744,-0.16263997554779053,162.5516357421875,0.005039544776082039
2190546.486,0,0,634016332,220.3,103150017,0.06827239692211151,-0.1677788645029068,162.5803985595703,0.0050949170254170895
2190646.486,0,0,634016332,220.3,103150017,0.0697840005159378,-0.15991337597370148,162.66285705566406,0.005186725873500109
2190746.486,0,0,634016332,220.31,103150015,0.06940529495477676,-0.16569992899894714,162.70245361328125,0.005497495643794537
2190846.486,0,0,634016332,220.31,103150015,0.07295326143503189,-0.16304069757461548,162.7561798095703,0.00563454907387495
2190946.486,0,0,634016333,220.3,103150015,0.06941957026720047,-0.16351653635501862,162.76544189453125,0.00556547986343503
2191046.486,0,0,634016333,220.3,103150015,0.07488608360290527,-0.16826295852661133,162.8123779296875,0.005675068590790033
2191146.486,0,0,634016332,220.3,103150013,0.07575615495443344,-0.16363525390625,162.84793090820312,0.005574049893766642
2191246.486,0,0,634016332,220.3,103150013,0.06705930829048157,-0.16301637887954712,162.8773956298828,0.005604922771453857
2191346.486,0,0,634016332,220.3,103150012,0.07133019715547562,-0.16066931188106537,162.93106079101562,0.006118587218225002
2191446.486,0,0,634016332,220.3,103150012,0.07296478003263474,-0.16758577525615692,162.98719787597656,0.006588137708604336
2191546.486,0,0,634016331,220.29,103150010,0.06960725784301758,-0.16819904744625092,163.00901794433594,0.006485117599368095
2191646.486,0,0,634016331,220.29,103150010,0.08208753168582916,-0.16539078950881958,163.04627990722656,0.006192801520228386
